title,date,wordcount,comments,interactions,images,videos,tags,category,time_since_posted,popularity_score,title_length,has_number,has_emotion,is_question,title_score,sentiment_score,positive,negative,neutral,posted_hour,is_weekday,classified_tags,has_famous_people_tag,has_place_tag,has_event_tag,has_org_tag,has_comments,has_interactions
5 món ăn nhẹ giàu canxi giúp trẻ phát triển xương,"Thứ hai, 24/3/2025, 12:30 (GMT+7)",407.0,0.0,0.0,3.5,0.0,"['trẻ em', 'Tư vấn dinh dưỡng', 'canxi', 'xương khớp', 'món ăn nhẹ']",1,599.5,0.0,11,1,0,0,0.01120212702556979,0.9664259552955627,0.97131777,0.0048918393,0.023790412,12,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['trẻ em', 'Tư vấn dinh dưỡng', 'canxi', 'xương khớp', 'món ăn nhẹ']}",False,False,False,False,0,0
Bé sơ sinh tắc ruột,"Thứ ba, 25/3/2025, 11:00 (GMT+7)",600.0,0.0,0.0,1.0,0.0,"['TP HCM', 'uống sữa', 'dị ứng', 'Tắc ruột']",1,577.0,0.0,5,0,0,0,0.0032579997006993884,-0.3208075165748596,0.039362803,0.36017033,0.60046685,11,1,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['uống sữa', 'dị ứng', 'Tắc ruột']}",False,True,False,False,0,0
Tốc độ già hóa dân số của Việt Nam nhanh nhất châu Á,"Chủ nhật, 30/3/2025, 12:14 (GMT+7)",765.0,4.145207391357107,8.785430745730714,1.0,0.077106371236954,"['Người cao tuổi', 'già hoá dân số']",1,455.76666666666665,0.0743891059703854,13,0,1,0,0.021810311868431534,0.6515597105026245,0.68768585,0.03612612,0.27618805,12,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Người cao tuổi', 'già hoá dân số']}",False,False,False,False,1,1
Chế độ ăn giúp bác sĩ Mỹ đảo ngược 15 năm tuổi sinh học,"Thứ năm, 27/3/2025, 13:00 (GMT+7)",1234.0,0.0,0.0,1.0,0.077106371236954,"['lão hóa', 'Bí quyết sống thọ', 'tuổi sinh học']",1,527.0,0.0,14,1,0,0,0.015140705420311266,0.08320590853691101,0.12814735,0.044941436,0.8269112,13,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['lão hóa', 'Bí quyết sống thọ', 'tuổi sinh học']}",False,False,False,False,0,0
5 món giàu vitamin A giúp trẻ có thị lực tốt,"Thứ tư, 2/4/2025, 11:31 (GMT+7)",435.0,0.0,0.0,3.5,0.0,"['Vitamin A', 'thực phẩm bổ dưỡng', 'mắt sáng', 'thị lực']",1,384.48333333333335,0.0,11,1,0,0,0.01120212702556979,0.9738843441009521,0.9775709,0.0036865682,0.0187425,11,1,"{'famous_people': ['Vitamin A'], 'places': [], 'events': [], 'organizations': [], 'others': ['thực phẩm bổ dưỡng', 'mắt sáng', 'thị lực']}",True,False,False,False,0,0
Trẻ bị sởi có nên tắm không?,"Thứ bảy, 5/4/2025, 09:00 (GMT+7)",797.0,0.0,0.0,1.0,0.0,"['tắm cho bé', 'Sởi', 'nhi sơ sinh']",1,315.0,0.0,7,0,0,1,0.0027017957084926394,0.01705622300505638,0.059953336,0.042897113,0.8971496,9,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['Sởi'], 'others': ['tắm cho bé', 'nhi sơ sinh']}",False,False,False,True,0,0
Truyền ối giữ thai nhi thêm 14 tuần,"Thứ ba, 25/3/2025, 21:03 (GMT+7)",383.0,0.6983533452331834,0.0,1.0,0.077106371236954,"['thai nhi', 'truyền ối']",1,566.95,0.0011724237606109,8,1,0,0,0.0072635486308283165,0.7079799771308899,0.7221943,0.014214343,0.26359138,21,1,"{'famous_people': [], 'places': [], 'events': ['thai nhi'], 'organizations': [], 'others': ['truyền ối']}",False,False,True,False,1,0
"Bị đau đầu, cứng cổ nên ăn gì?","Chủ nhật, 23/3/2025, 07:00 (GMT+7)",663.0,0.0,0.0,0.0,0.0,"['Đau đầu', 'cứng cổ', 'bệnh thần kinh']",1,629.0,0.0,8,0,0,1,0.0040146551734064635,-0.6146710515022278,0.019405823,0.6340769,0.3465173,7,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Đau đầu', 'cứng cổ', 'bệnh thần kinh']}",False,False,False,False,0,0
Cách giảm nhiệt miệng cho trẻ,"Thứ bảy, 22/3/2025, 09:00 (GMT+7)",753.0,0.0,0.0,1.0,0.0,"['vệ sinh răng miệng', 'Nhiệt miệng', 'bệnh trẻ em']",1,651.0,0.0,6,0,0,0,0.004570859165613214,-0.1181749477982521,0.04546375,0.1636387,0.79089755,9,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['vệ sinh răng miệng', 'Nhiệt miệng', 'bệnh trẻ em']}",False,False,False,False,0,0
Ho ra đờm màu vàng có phải dấu hiệu bệnh?,"Thứ tư, 26/3/2025, 10:00 (GMT+7)",435.0,0.6983533452331834,0.0,1.0,0.0,"['ho', 'bệnh hô hấp', 'ho đờm']",1,554.0,0.0011996076022092,10,0,0,0,0.00982229702526851,-0.33334043622016907,0.02807977,0.3614202,0.6105,10,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['ho', 'bệnh hô hấp', 'ho đờm']}",False,False,False,False,1,0
Thoát vị ba đĩa đệm đốt sống cổ,"Thứ năm, 20/3/2025, 08:00 (GMT+7)",802.0,0.0,0.0,2.0,0.0,"['TP HCM', 'Thoát vị đĩa đệm', 'đốt sống cổ', 'bệnh cơ xương khớp']",1,700.0,0.0,8,0,0,0,0.007196578095440862,0.04111296683549881,0.079133525,0.03802056,0.88284594,8,1,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['Thoát vị đĩa đệm', 'đốt sống cổ', 'bệnh cơ xương khớp']}",False,True,False,False,0,0
Thời lượng tập thể dục giúp giảm nguy cơ mắc bệnh,"Thứ sáu, 4/4/2025, 11:00 (GMT+7)",942.0,0.0,0.0,1.0,0.077106371236954,"['thể dục', 'Ung thư']",1,337.0,0.0,11,0,0,0,0.011135156490182336,0.41798049211502075,0.44536498,0.027384492,0.52725047,11,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['thể dục', 'Ung thư']}",False,False,False,False,0,0
Mẹ thông minh sinh con thông minh?,"Thứ năm, 27/3/2025, 08:00 (GMT+7)",409.0,2.4609733977724844,4.744894814806121,1.0,0.077106371236954,"['di truyền', 'trí thông minh', 'gene di truyền']",1,532.0,0.0302251734685015,7,0,0,0,0.005883718630527038,0.9881682991981506,0.98964745,0.0014791583,0.008873414,8,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['di truyền', 'trí thông minh', 'gene di truyền']}",False,False,False,False,1,1
"Vĩnh biệt chồng chết não, người vợ 'xin cho em hiến tạng của anh'","Chủ nhật, 23/3/2025, 00:03 (GMT+7)",1135.0,4.224532735474765,8.785430745730714,1.0,0.077106371236954,"['chết não', 'Hiến tạng', 'Ghép tạng']",1,635.95,0.0743891059703854,14,0,0,0,0.01507373488492381,0.9359062910079956,0.94521904,0.009312776,0.04546818,0,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['chết não', 'Hiến tạng', 'Ghép tạng']}",False,False,False,False,1,1
Bé gái mắc hội chứng Cushing do thuốc corticoid chữa dị ứng,"Thứ năm, 27/3/2025, 09:00 (GMT+7)",698.0,0.0,0.0,1.0,0.0,[],1,531.0,0.0,12,0,0,0,0.012448015955096162,-0.9512127041816711,0.0058820327,0.9570947,0.037023295,9,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,0,0
"Ăn nhiều thực phẩm đường, chiên rán có mắc bệnh tim?","Thứ sáu, 28/3/2025, 14:00 (GMT+7)",560.0,1.1117290226882115,1.173727626048523,1.0,0.0,"['bệnh tim mạch', 'đồ chiên rán', 'đường bổ sung']",1,502.0,0.0038793406957209,11,0,0,0,0.011135156490182336,-0.029786724597215652,0.04374228,0.073529005,0.8827287,14,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['bệnh tim mạch', 'đồ chiên rán', 'đường bổ sung']}",False,False,False,False,1,1
Người đàn ông khỏe mạnh đột ngột nhồi máu cơ tim,"Thứ tư, 26/3/2025, 20:00 (GMT+7)",608.0,1.637692416600805,2.511534842365098,2.0,0.077106371236954,"['Hà Nội', 'Nhồi máu cơ tim', 'bệnh tim mạch']",1,544.0,0.0091654633075864,11,0,0,0,0.011135156490182336,-0.9430654048919678,0.008845585,0.951911,0.039243393,20,1,"{'famous_people': [], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['Nhồi máu cơ tim', 'bệnh tim mạch']}",False,True,False,False,1,1
Mụn lưng có thể chữa khỏi không?,"Thứ hai, 24/3/2025, 15:00 (GMT+7)",726.0,1.1117290226882115,1.774039871528818,1.0,0.0,"['mụn lưng', 'trị mụn', 'Bệnh da liễu']",1,597.0,0.0043249251181261,7,0,0,0,0.005883718630527038,0.050136324018239975,0.084281005,0.03414468,0.88157433,15,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['mụn lưng', 'trị mụn', 'Bệnh da liễu']}",False,False,False,False,1,1
Vì sao hắt hơi liên tục khi hít tiêu hay hành tây?,"Thứ tư, 26/3/2025, 10:00 (GMT+7)",428.0,0.0,0.0,1.0,0.0,"['viêm mũi', 'dị ứng', 'bệnh tai mũi họng']",1,554.0,0.0,12,0,0,1,0.009266093033061763,-0.7762676477432251,0.014041896,0.79030955,0.1956486,10,1,"{'famous_people': [], 'places': [], 'events': ['bệnh tai mũi họng'], 'organizations': [], 'others': ['viêm mũi', 'dị ứng']}",False,False,True,False,0,0
Đột tử trong lúc chơi tennis,"Thứ sáu, 4/4/2025, 07:49 (GMT+7)",587.0,1.637692416600805,5.667215069889747,1.0,0.077106371236954,"['Đột tử', 'Nhồi máu cơ tim']",1,340.18333333333334,0.0497351385832986,6,0,0,0,0.004570859165613214,-0.9764816761016846,0.004743613,0.9812253,0.014031095,7,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Đột tử', 'Nhồi máu cơ tim']}",False,False,False,False,1,1
Làm thế nào khỏi mộng du?,"Thứ ba, 1/4/2025, 20:00 (GMT+7)",692.0,0.0,0.0,1.0,0.0,"['Rối loạn giấc ngủ', 'Mộng du']",1,400.0,0.0,6,0,0,0,0.004570859165613214,-0.37690469622612,0.029797668,0.40670237,0.5634999,20,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Rối loạn giấc ngủ', 'Mộng du']}",False,False,False,False,0,0
Hình ảnh y học ấn tượng nhất thế kỷ 21,"Chủ nhật, 30/3/2025, 01:03 (GMT+7)",1173.0,2.126768613731478,4.850874087596516,1.0,0.077106371236954,"['Mỹ', 'máu đông', 'phế quản']",1,466.95,0.0321072174257199,10,1,1,0,0.017938704009077516,0.9894518256187439,0.9911704,0.0017186023,0.0071110344,1,0,"{'famous_people': [], 'places': ['Mỹ'], 'events': [], 'organizations': [], 'others': ['máu đông', 'phế quản']}",False,True,False,False,1,1
Giảm 15 kg trong ba tháng để thụ tinh ống nghiệm,"Thứ hai, 24/3/2025, 13:00 (GMT+7)",929.0,0.0,0.0,1.0,0.0,"['TP HCM', 'Hiếm muộn', 'Giảm cân', 'Bệnh béo phì', 'Thụ tinh ống nghiệm IVF']",1,599.0,0.0,11,1,0,0,0.01120212702556979,0.16094984114170074,0.19010717,0.02915732,0.7807355,13,1,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['Hiếm muộn', 'Giảm cân', 'Bệnh béo phì', 'Thụ tinh ống nghiệm IVF']}",False,True,False,False,0,0
Viêm tai giữa thủng nhĩ mà không biết,"Thứ sáu, 21/3/2025, 09:00 (GMT+7)",616.0,0.0,0.0,1.0,0.0,"['TP HCM', 'Viêm tai giữa', 'Thủng màng nhĩ', 'bệnh tai mũi họng']",1,675.0,0.0,8,0,0,0,0.007196578095440862,-0.05739572271704674,0.03998952,0.09738524,0.86262524,9,1,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': ['Viêm tai giữa', 'bệnh tai mũi họng'], 'organizations': [], 'others': ['Thủng màng nhĩ']}",False,True,True,False,0,0
6 món hỗ trợ cải thiện tiêu hóa,"Thứ hai, 24/3/2025, 11:00 (GMT+7)",458.0,0.0,0.0,3.5,0.0,"['Chất xơ', 'hỗ trợ tiêu hóa', 'Hạt chia', 'Sữa chua']",1,601.0,0.0,8,1,0,0,0.0072635486308283165,0.7294625043869019,0.7646367,0.035174206,0.20018914,11,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Chất xơ', 'hỗ trợ tiêu hóa', 'Hạt chia', 'Sữa chua']}",False,False,False,False,0,0
Kiến nghị khám bệnh vào cuối tuần được hưởng BHYT,"Thứ sáu, 21/3/2025, 12:48 (GMT+7)",468.0,3.7256139712740377,7.049658367080623,1.0,0.077106371236954,['Bảo hiểm y tế'],1,671.2,0.0599646065110558,10,0,0,0,0.00982229702526851,0.07527615875005722,0.105079055,0.029802898,0.8651181,12,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Bảo hiểm y tế']}",False,False,False,False,1,1
Đặt stent hỗ trợ tiêu hóa cho người ung thư giai đoạn cuối,"Thứ ba, 1/4/2025, 09:00 (GMT+7)",894.0,0.0,0.0,1.0,0.0,"['Ung thư', 'giai đoạn cuối', 'stent tiêu hóa']",1,411.0,0.0,13,0,0,0,0.013760875420009984,0.10601025074720383,0.18969442,0.08368417,0.7266214,9,1,"{'famous_people': [], 'places': [], 'events': ['giai đoạn cuối'], 'organizations': [], 'others': ['Ung thư', 'stent tiêu hóa']}",False,False,True,False,0,0
Cụ bà 90 tuổi hẹp tắc hai nhánh mạch vành,"Thứ tư, 2/4/2025, 11:00 (GMT+7)",666.0,0.0,0.0,1.0,0.0,"['Hà Nội', 'bệnh tim mạch', 'tắc mạch vành', 'nhịp tim nhanh']",1,385.0,0.0,10,1,0,0,0.009889267560655965,-0.631702184677124,0.03247751,0.6641797,0.30334282,11,1,"{'famous_people': [], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['bệnh tim mạch', 'tắc mạch vành', 'nhịp tim nhanh']}",False,True,False,False,0,0
7 dấu hiệu giảm cân thành công,"Thứ tư, 2/4/2025, 16:00 (GMT+7)",575.0,0.6983533452331834,0.7225625610298714,0.0,0.0,"['thừa cân', 'điều trị béo phì', 'Giảm cân']",1,380.0,0.0025855930589433,7,1,0,0,0.0059506891659144925,0.858671247959137,0.86812717,0.009455907,0.12241693,16,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['thừa cân', 'điều trị béo phì', 'Giảm cân']}",False,False,False,False,1,1
Sốc nhiễm khuẩn sau ăn tiết canh vịt,"Thứ hai, 24/3/2025, 08:00 (GMT+7)",721.0,2.8571496719902085,4.592963268817227,1.0,0.0,"['Hà Nội', 'ngộ độc', 'tiết canh', 'Sán lá gan', 'nhiễm khuẩn']",1,604.0,0.0294709011078505,8,0,1,0,0.015246014543862409,-0.9817652702331543,0.0044392576,0.9862045,0.0093562575,8,1,"{'famous_people': [], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['ngộ độc', 'tiết canh', 'Sán lá gan', 'nhiễm khuẩn']}",False,True,False,False,1,1
Hơn thập kỷ vô sinh do biến chứng đái tháo đường,"Thứ tư, 19/3/2025, 08:00 (GMT+7)",912.0,0.0,0.0,1.0,0.0,"['TP HCM', 'Hiếm muộn', 'Thụ tinh ống nghiệm IVF', 'Bệnh Tiểu đường']",1,724.0,0.0,11,0,0,0,0.011135156490182336,-0.9810991883277893,0.004427012,0.9855262,0.010046774,8,1,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['Hiếm muộn', 'Thụ tinh ống nghiệm IVF', 'Bệnh Tiểu đường']}",False,True,False,False,0,0
12 hạt xốp mắc kẹt trong hốc mũi bé trai,"Thứ bảy, 5/4/2025, 16:13 (GMT+7)",350.0,0.0,0.0,1.0,0.077106371236954,"['Phú Thọ', 'dị vật', 'tai mũi họng']",1,307.78333333333336,0.0,10,1,0,0,0.009889267560655965,-0.31135472655296326,0.05024225,0.36159697,0.5881608,16,0,"{'famous_people': ['Phú Thọ'], 'places': [], 'events': ['tai mũi họng'], 'organizations': [], 'others': ['dị vật']}",True,False,True,False,0,0
Điều gì xảy ra khi ăn quả dứa?,"Thứ năm, 27/3/2025, 12:30 (GMT+7)",6.0,0.6983533452331834,0.0,0.0,0.0,"['phái đẹp', 'Dứa', 'sức khỏe phụ nữ', 'ăn dứa', 'trái cây']",1,527.5,0.0012593594638209,8,0,0,1,0.0040146551734064635,-0.28971773386001587,0.03980646,0.3295242,0.63066936,12,1,"{'famous_people': ['Dứa'], 'places': [], 'events': [], 'organizations': [], 'others': ['phái đẹp', 'sức khỏe phụ nữ', 'ăn dứa', 'trái cây']}",True,False,False,False,1,0
Nổ' thực phẩm chức năng như thuốc chữa bệnh,"Thứ sáu, 21/3/2025, 05:00 (GMT+7)",1369.875,0.0,0.0,1.0,0.077106371236954,"['Thực phẩm chức năng', 'thuốc']",1,679.0,0.0,9,0,0,0,0.008509437560354686,-0.9824437499046326,0.0035895251,0.98603326,0.010377195,5,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Thực phẩm chức năng', 'thuốc']}",False,False,False,False,0,0
Dịch sốt Lassa ở Nigeria cướp mạng sống hàng trăm người,"Thứ ba, 1/4/2025, 19:02 (GMT+7)",671.0,0.0,0.0,1.0,0.077106371236954,['bệnh truyền nhiễm'],1,400.9666666666666,0.0,11,0,0,0,0.011135156490182336,-0.5506541132926941,0.055264946,0.60591906,0.33881596,19,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['bệnh truyền nhiễm']}",False,False,False,False,0,0
Vì sao nắng nóng dễ gây bệnh hô hấp?,"Thứ năm, 27/3/2025, 13:00 (GMT+7)",508.0,0.0,0.0,1.0,0.0,"['nắng nóng', 'bệnh hô hấp']",1,527.0,0.0,9,0,0,1,0.0053275146383202875,-0.08065192401409149,0.04164828,0.1223002,0.8360515,13,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['nắng nóng', 'bệnh hô hấp']}",False,False,False,False,0,0
Thời điểm ăn sáng tốt nhất cho sức khỏe,"Thứ hai, 31/3/2025, 06:00 (GMT+7)",321.0,1.9873141109995491,3.736780209312837,1.0,0.0770073458082065,['bữa sáng'],1,438.0,0.02125800398038,9,0,1,0,0.016558874008776234,0.0861065685749054,0.12860085,0.04249428,0.8289049,6,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['bữa sáng']}",False,False,False,False,1,1
Hắng giọng thường xuyên có phải mắc bệnh?,"Thứ năm, 27/3/2025, 17:00 (GMT+7)",465.0,1.1117290226882115,1.9972997963997257,1.0,0.0,"['bệnh tai mũi họng', 'đau họng', 'hắng giọng']",1,523.0,0.0055031449607679,8,0,0,0,0.007196578095440862,0.011125575751066208,0.061282407,0.05015683,0.8885608,17,1,"{'famous_people': [], 'places': [], 'events': ['bệnh tai mũi họng'], 'organizations': [], 'others': ['đau họng', 'hắng giọng']}",False,False,True,False,1,1
Ngủ trưa - con dao hai lưỡi,"Thứ tư, 2/4/2025, 08:11 (GMT+7)",1147.0,2.4609733977724844,4.744894814806121,1.0,0.077106371236954,"['ngủ trưa', 'giấc ngủ']",1,387.81666666666666,0.038101402516132,7,0,0,0,0.005883718630527038,-0.9677298665046692,0.0057177725,0.9734476,0.020834599,8,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['ngủ trưa', 'giấc ngủ']}",False,False,False,False,1,1
Điều gì ảnh hưởng đến trí não của trẻ?,"Thứ sáu, 28/3/2025, 15:30 (GMT+7)",89.0,0.0,0.0,0.0,0.0,"['yếu tố', 'trí não', 'nhi sơ sinh']",1,500.5,0.0,9,0,0,1,0.0053275146383202875,0.018816571682691574,0.057436526,0.038619954,0.9039435,15,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['yếu tố', 'trí não', 'nhi sơ sinh']}",False,False,False,False,0,0
Đề xuất tăng mức hỗ trợ đóng BHYT cho học sinh lên tối thiểu 50%,"Thứ năm, 27/3/2025, 14:23 (GMT+7)",608.0,2.126768613731478,3.736780209312837,1.0,0.077106371236954,"['học sinh', 'Bảo hiểm y tế']",1,525.6166666666667,0.0191428648454344,15,1,0,0,0.016453564885225088,0.0760514959692955,0.12028954,0.044238046,0.83547246,14,1,"{'famous_people': ['học sinh'], 'places': [], 'events': [], 'organizations': [], 'others': ['Bảo hiểm y tế']}",True,False,False,False,1,1
Những bệnh HPV gây ra ở nam giới,"Thứ ba, 25/3/2025, 19:00 (GMT+7)",854.0,0.0,0.0,2.0,0.0,"['nam giới', 'vaccine', 'phòng bệnh', 'Virus HPV']",1,569.0,0.0,8,0,0,0,0.007196578095440862,-0.6010156869888306,0.022815477,0.62383115,0.3533533,19,1,"{'famous_people': ['Virus HPV'], 'places': [], 'events': [], 'organizations': [], 'others': ['nam giới', 'vaccine', 'phòng bệnh']}",True,False,False,False,0,0
Hệ lụy 'tình một đêm',"Chủ nhật, 23/3/2025, 11:00 (GMT+7)",1094.0,3.146685785651782,6.252050959622025,1.0,0.077106371236954,"['TP HCM', 'tình một đêm', 'Bệnh lây truyền qua đường tình dục', 'Lậu', 'quan hệ không an toàn', 'HIV', 'Sùi mào gà']",1,625.0,0.0485754860243121,5,0,0,0,0.0032579997006993884,0.9654058218002319,0.97193605,0.0065301997,0.02153375,11,0,"{'famous_people': ['Lậu'], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['tình một đêm', 'Bệnh lây truyền qua đường tình dục', 'quan hệ không an toàn', 'HIV', 'Sùi mào gà']}",True,True,False,False,1,1
Băng huyết sau uống thuốc phá thai giá rẻ mua trên mạng,"Thứ bảy, 22/3/2025, 19:00 (GMT+7)",399.0,1.637692416600805,2.7753723877738947,0.0,0.0770073458082065,"['TP HCM', 'thuốc phá thai', 'phá thai']",1,641.0,0.0087692752466951,12,0,0,0,0.012448015955096162,-0.10253918170928955,0.06391512,0.1664543,0.76963055,19,0,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': ['thuốc phá thai', 'phá thai'], 'organizations': [], 'others': []}",False,True,True,False,1,1
Ăn chocolate có nguy cơ tiểu đường thai kỳ không?,"Thứ bảy, 5/4/2025, 14:00 (GMT+7)",381.0,0.0,0.0,1.0,0.0,"['mang thai', 'Tiểu đường thai kỳ', 'ăn chocolate']",1,310.0,0.0,10,0,0,0,0.00982229702526851,0.05938462167978287,0.08819242,0.028807795,0.88299984,14,0,"{'famous_people': [], 'places': [], 'events': ['mang thai', 'Tiểu đường thai kỳ'], 'organizations': [], 'others': ['ăn chocolate']}",False,False,True,False,0,0
13 lựa chọn thay thế cà phê giúp bổ sung năng lượng,"Thứ năm, 27/3/2025, 00:06 (GMT+7)",1369.875,0.6983533452331834,0.0,1.0,0.077106371236954,"['Cà phê', 'thức uống thay thế cà phê', 'uống gì khi cai nghiện cà phê', 'loại nước thay cà phê', 'thức uống giúp nạp năng lượng']",1,539.9,0.0012306760029064,12,1,0,0,0.012514986490483618,0.7421854138374329,0.76437455,0.022189138,0.2134363,0,1,"{'famous_people': [], 'places': [], 'events': ['uống gì khi cai nghiện cà phê'], 'organizations': [], 'others': ['Cà phê', 'thức uống thay thế cà phê', 'loại nước thay cà phê', 'thức uống giúp nạp năng lượng']}",False,False,True,False,1,0
Ăn món kho hàng ngày có gây hại?,"Thứ tư, 2/4/2025, 09:09 (GMT+7)",380.0,2.637210047541738,5.667215069889747,1.0,0.077106371236954,"['Thịt kho', 'món kho', 'Cá kho']",1,386.85,0.0511533674059181,8,0,0,0,0.007196578095440862,-0.354274719953537,0.03545069,0.38972542,0.5748239,9,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Thịt kho', 'món kho', 'Cá kho']}",False,False,False,False,1,1
4 nhóm người cần nội soi dạ dày sớm,"Thứ ba, 18/3/2025, 03:00 (GMT+7)",444.0,0.0,0.0,1.0,0.077106371236954,"['dạ dày', 'Nội soi', 'Nội soi dạ dày']",1,753.0,0.0,9,1,0,0,0.00857640809574214,-0.16690537333488464,0.048134826,0.21504019,0.736825,3,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['dạ dày', 'Nội soi', 'Nội soi dạ dày']}",False,False,False,False,0,0
Những thói quen ăn uống giúp người Nhật sống lâu,"Thứ ba, 1/4/2025, 11:30 (GMT+7)",676.0,0.0,0.0,0.0,0.0,[],1,408.5,0.0,10,0,0,0,0.00982229702526851,0.7723693251609802,0.788199,0.0158297,0.19597125,11,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,0,0
Bé hai tuổi ở Cao Bằng tử vong nghi do sởi,"Thứ ba, 18/3/2025, 22:16 (GMT+7)",638.0,0.0,0.0,1.0,0.077106371236954,"['dịch bệnh', 'Sởi']",1,733.7333333333333,0.0,11,0,0,0,0.011135156490182336,-0.7556842565536499,0.031835094,0.78751934,0.1806456,22,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['Sởi'], 'others': ['dịch bệnh']}",False,False,False,True,0,0
Hội chứng khiến Justine Bieber cảm thấy giống 'kẻ lừa đảo',"Thứ năm, 20/3/2025, 00:04 (GMT+7)",1369.875,1.1117290226882115,2.189882754307669,1.0,0.077106371236954,['Mỹ'],1,707.9333333333333,0.0045450887186599,11,0,0,0,0.011135156490182336,-0.9837921261787415,0.00402007,0.9878122,0.008167685,0,1,"{'famous_people': [], 'places': ['Mỹ'], 'events': [], 'organizations': [], 'others': []}",False,True,False,False,1,1
Điều trị hói đầu như thế nào?,"Thứ năm, 20/3/2025, 09:00 (GMT+7)",545.0,1.637692416600805,0.7225625610298714,1.0,0.0,"['da liễu', 'Chứng hói đầu', 'Rụng tóc']",1,699.0,0.0041839990538466,7,0,0,1,0.0027017957084926394,-0.07569320499897003,0.037434805,0.11312801,0.8494371,9,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['da liễu', 'Chứng hói đầu', 'Rụng tóc']}",False,False,False,False,1,1
Phình động mạch chủ dọa vỡ do xơ vữa,"Thứ hai, 31/3/2025, 10:00 (GMT+7)",715.0,0.0,0.0,2.0,0.0,[],1,434.0,0.0,9,0,0,0,0.008509437560354686,-0.936271607875824,0.008189523,0.9444611,0.047349364,10,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,0,0
Nhịp tim chậm thế nào là bất thường?,"Chủ nhật, 23/3/2025, 11:00 (GMT+7)",680.0,0.0,0.0,0.0,0.0,[],1,625.0,0.0,8,0,0,0,0.007196578095440862,-0.288176953792572,0.030849304,0.31902626,0.6501245,11,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,0,0
Chàng trai nặng 175 kg mắc chứng ngưng thở khi ngủ,"Thứ năm, 3/4/2025, 13:53 (GMT+7)",494.0,0.0,0.0,1.0,0.077106371236954,"['Hội chứng ngưng thở khi ngủ', 'Bệnh béo phì']",1,358.1166666666667,0.0,11,1,0,0,0.01120212702556979,-0.6897374391555786,0.0214243,0.71116173,0.26741397,13,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Hội chứng ngưng thở khi ngủ', 'Bệnh béo phì']}",False,False,False,False,0,0
